Time,Winter,Spring,Summer,Fall,Outdoor Temp (°C),Humidity (%),Cloud Cover (%),Occupancy,Special Equipment [kW],Lighting [kW],HVAC [kW],Use [kW]
02/01/2025 21:00,1,0,0,0,13.869,70.777,45.811,62.285,3.177,1.096,10.019,14.292
02/01/2025 22:00,1,0,0,0,10.103,72.734,55.763,5.529,11.169,0.614,5.994,17.777
02/01/2025 23:00,1,0,0,0,5.969,69.753,55.779,26.662,6.171,0.337,9.702,16.21
03/01/2025 00:00,1,0,0,0,11.151,67.799,94.412,16.664,6.713,0.099,10.485,17.297
03/01/2025 01:00,1,0,0,0,14.958,71.471,11.713,0.0,6.792,0.477,8.973,16.242
03/01/2025 02:00,1,0,0,0,21.761,63.259,50.736,14.05,6.115,0.41,8.439,14.964
03/01/2025 03:00,1,0,0,0,24.99,69.084,55.663,0.0,6.646,0.142,8.411,15.199
03/01/2025 04:00,1,0,0,0,27.33,66.683,68.655,27.773,5.505,0.268,8.901,14.674
03/01/2025 05:00,1,0,0,0,39.954,75.094,73.641,13.822,5.417,0.49,2.062,7.969
03/01/2025 06:00,1,0,0,0,6.135,67.897,63.387,5.224,5.632,0.0,9.356,14.988
03/01/2025 07:00,1,0,0,0,8.833,69.598,60.337,67.454,18.444,1.782,5.135,25.361
03/01/2025 08:00,1,0,0,0,22.166,57.609,65.518,101.311,6.636,0.081,11.253,17.97
03/01/2025 09:00,1,0,0,0,7.144,71.325,20.673,0.0,10.178,0.399,5.241,15.818
03/01/2025 10:00,1,0,0,0,12.071,64.499,49.186,229.506,21.941,0.0,4.011,25.952
03/01/2025 11:00,1,0,0,0,16.32,71.849,58.796,298.881,18.971,1.528,9.477,29.976
03/01/2025 12:00,1,0,0,0,15.302,57.499,69.036,131.168,8.265,0.742,17.444,26.451
03/01/2025 13:00,1,0,0,0,12.489,65.624,28.927,303.374,1.396,1.833,5.211,8.44
03/01/2025 14:00,1,0,0,0,11.72,49.466,36.244,0.0,11.699,1.967,11.256,24.922
03/01/2025 15:00,1,0,0,0,26.903,69.905,91.329,371.196,22.55,1.605,0.645,24.8
03/01/2025 16:00,1,0,0,0,3.092,68.331,40.494,77.977,25.842,1.932,11.843,39.617
03/01/2025 17:00,1,0,0,0,23.016,64.23,66.726,125.432,15.249,2.259,4.842,22.35
03/01/2025 18:00,1,0,0,0,4.948,58.606,84.238,173.217,3.495,1.622,12.822,17.939
03/01/2025 19:00,1,0,0,0,18.889,65.08,58.871,67.21,5.762,0.598,13.714,20.074
03/01/2025 20:00,1,0,0,0,20.107,66.249,84.455,33.345,11.194,3.336,11.146,25.676
03/01/2025 21:00,1,0,0,0,19.409,73.676,95.029,16.598,9.754,0.411,3.957,14.122
03/01/2025 22:00,1,0,0,0,17.942,47.083,114.975,47.792,7.654,1.986,3.52,13.16
03/01/2025 23:00,1,0,0,0,14.248,53.789,65.416,2.436,5.88,0.271,13.457,19.608
04/01/2025 00:00,1,0,0,0,31.788,76.825,80.137,18.025,6.373,0.0,10.046,16.419
04/01/2025 01:00,1,0,0,0,13.397,70.834,52.373,1.019,6.714,0.196,11.14,18.05
04/01/2025 02:00,1,0,0,0,2.501,66.589,70.478,16.063,6.056,0.0,2.114,8.17
04/01/2025 03:00,1,0,0,0,25.968,76.521,44.254,16.571,6.256,0.121,18.033,24.41
04/01/2025 04:00,1,0,0,0,21.452,61.184,77.309,15.761,5.467,0.206,9.211,14.884
04/01/2025 05:00,1,0,0,0,9.621,74.213,75.593,0.0,6.269,0.412,10.218,16.899
04/01/2025 06:00,1,0,0,0,6.138,62.934,54.387,14.881,5.8,0.371,8.15,14.321
04/01/2025 07:00,1,0,0,0,24.133,67.822,47.528,0.0,13.032,0.0,11.774,24.806
04/01/2025 08:00,1,0,0,0,14.71,65.994,73.605,0.0,26.422,0.955,5.866,33.243
04/01/2025 09:00,1,0,0,0,21.2,59.708,28.889,227.193,14.568,0.0,11.531,26.099
04/01/2025 10:00,1,0,0,0,15.557,60.545,39.088,163.471,0.0,2.523,9.757,12.28
04/01/2025 11:00,1,0,0,0,16.949,75.275,74.083,114.079,16.406,1.067,3.896,21.369
04/01/2025 12:00,1,0,0,0,20.266,74.433,68.769,177.842,17.557,0.0,12.28,29.837
04/01/2025 13:00,1,0,0,0,29.381,74.142,78.089,74.799,5.042,1.866,13.465,20.373
04/01/2025 14:00,1,0,0,0,18.649,73.782,63.136,88.542,8.879,2.624,8.133,19.636
04/01/2025 15:00,1,0,0,0,16.988,69.947,45.43,56.834,14.234,0.0,11.4,25.634
04/01/2025 16:00,1,0,0,0,24.795,51.86,32.019,125.533,9.391,1.257,11.964,22.612
04/01/2025 17:00,1,0,0,0,13.415,69.874,67.348,56.371,21.421,0.0,14.522,35.943
04/01/2025 18:00,1,0,0,0,10.157,65.885,75.102,244.431,6.156,0.375,7.388,13.919
04/01/2025 19:00,1,0,0,0,0.0,67.493,35.414,0.0,9.072,2.074,11.268,22.414
04/01/2025 20:00,1,0,0,0,21.464,73.588,61.959,18.079,8.402,0.621,14.372,23.395
04/01/2025 21:00,1,0,0,0,30.026,57.792,22.117,72.38,5.798,1.381,7.228,14.407
04/01/2025 22:00,1,0,0,0,17.494,70.96,38.691,15.332,8.932,0.689,8.414,18.035
04/01/2025 23:00,1,0,0,0,22.527,70.043,108.045,7.394,5.782,0.527,8.189,14.498
05/01/2025 00:00,1,0,0,0,18.144,69.662,32.19,34.392,6.857,0.204,10.524,17.585
05/01/2025 01:00,1,0,0,0,5.915,58.537,44.68,2.998,6.899,0.31,16.529,23.738
05/01/2025 02:00,1,0,0,0,34.536,66.997,34.917,9.663,7.152,0.0,16.765,23.917
05/01/2025 03:00,1,0,0,0,0.0,60.317,84.155,1.456,5.873,0.394,6.354,12.621
05/01/2025 04:00,1,0,0,0,3.098,73.683,41.373,17.732,5.965,0.689,14.729,21.383
05/01/2025 05:00,1,0,0,0,37.577,70.797,42.019,13.294,6.668,0.0,9.158,15.826
05/01/2025 06:00,1,0,0,0,26.229,73.342,26.294,23.056,6.427,0.159,6.65,13.236
05/01/2025 07:00,1,0,0,0,23.714,70.425,81.397,40.984,12.276,1.715,3.91,17.901
05/01/2025 08:00,1,0,0,0,15.131,69.636,64.097,51.123,5.238,1.541,4.957,11.736
05/01/2025 09:00,1,0,0,0,5.829,68.884,0.0,104.19,12.909,3.163,4.962,21.034
05/01/2025 10:00,1,0,0,0,6.747,67.549,38.104,110.469,13.799,0.0,8.536,22.335
05/01/2025 11:00,1,0,0,0,6.581,57.5,43.38,102.902,15.961,1.76,13.966,31.687
05/01/2025 12:00,1,0,0,0,11.461,67.633,32.144,0.0,10.723,3.485,12.531,26.739
05/01/2025 13:00,1,0,0,0,24.701,50.906,61.367,32.597,9.436,0.0,9.593,19.029
05/01/2025 14:00,1,0,0,0,33.99,71.762,50.461,70.351,9.976,2.87,8.69,21.536
05/01/2025 15:00,1,0,0,0,11.898,68.063,66.261,174.711,19.162,0.0,9.419,28.581
05/01/2025 16:00,1,0,0,0,25.667,51.29,56.077,134.772,12.603,0.0,11.023,23.626
05/01/2025 17:00,1,0,0,0,16.56,47.073,40.331,0.0,12.744,0.0,7.111,19.855
05/01/2025 18:00,1,0,0,0,5.526,75.794,65.599,83.841,1.145,1.676,17.395,20.216
05/01/2025 19:00,1,0,0,0,7.14,56.986,81.745,48.815,7.56,1.13,4.168,12.858
05/01/2025 20:00,1,0,0,0,13.141,59.298,82.537,34.427,11.145,1.551,4.355,17.051
05/01/2025 21:00,1,0,0,0,14.805,61.371,61.783,57.77,10.341,3.254,2.66,16.255
05/01/2025 22:00,1,0,0,0,21.136,72.547,49.324,105.578,6.688,1.456,8.809,16.953
05/01/2025 23:00,1,0,0,0,11.8,70.001,10.685,6.909,6.561,0.227,10.802,17.59
06/01/2025 00:00,1,0,0,0,18.238,53.224,48.746,7.349,6.67,0.188,13.159,20.017
06/01/2025 01:00,1,0,0,0,15.48,63.406,0.0,17.176,6.166,0.653,10.311,17.13
06/01/2025 02:00,1,0,0,0,13.241,73.41,64.274,21.656,7.178,0.527,11.257,18.962
06/01/2025 03:00,1,0,0,0,11.608,74.93,65.469,12.213,6.996,0.172,8.825,15.993
06/01/2025 04:00,1,0,0,0,18.425,54.0,49.708,29.028,4.949,0.428,10.26,15.637
06/01/2025 05:00,1,0,0,0,20.74,64.873,45.013,13.577,5.595,0.616,17.016,23.227
06/01/2025 06:00,1,0,0,0,12.095,76.647,64.24,9.887,7.099,0.184,5.318,12.601
06/01/2025 07:00,1,0,0,0,13.851,63.284,9.833,0.0,3.037,1.049,13.435,17.521
06/01/2025 08:00,1,0,0,0,16.836,78.328,75.464,0.0,11.325,0.175,7.781,19.281
06/01/2025 09:00,1,0,0,0,11.067,63.946,26.492,0.77,10.142,3.606,15.21,28.958
06/01/2025 10:00,1,0,0,0,19.753,55.623,18.187,121.296,7.964,0.0,10.225,18.189
06/01/2025 11:00,1,0,0,0,21.035,70.865,25.357,44.812,3.577,1.144,9.133,13.854
06/01/2025 12:00,1,0,0,0,31.212,61.242,54.783,190.403,10.15,2.091,15.14,27.381
06/01/2025 13:00,1,0,0,0,26.867,61.716,86.158,38.62,0.0,2.65,5.564,8.214
06/01/2025 14:00,1,0,0,0,16.284,82.171,33.907,87.913,25.783,4.432,9.808,40.023
06/01/2025 15:00,1,0,0,0,22.308,70.806,44.267,443.757,1.069,3.58,10.798,15.447
06/01/2025 16:00,1,0,0,0,12.585,68.868,53.695,2.877,23.537,1.686,5.184,30.407
06/01/2025 17:00,1,0,0,0,11.272,69.591,57.371,0.0,13.239,0.307,6.832,20.378
06/01/2025 18:00,1,0,0,0,9.578,74.506,2.917,67.805,5.492,0.0,3.173,8.665
06/01/2025 19:00,1,0,0,0,18.344,66.626,99.962,0.0,7.745,2.697,12.721,23.163
06/01/2025 20:00,1,0,0,0,12.464,57.655,83.118,76.845,8.142,0.448,7.149,15.739
06/01/2025 21:00,1,0,0,0,20.03,63.735,85.433,55.681,10.263,0.992,9.036,20.291
06/01/2025 22:00,1,0,0,0,24.818,58.298,6.127,15.096,8.12,0.23,11.982,20.332
06/01/2025 23:00,1,0,0,0,21.31,77.25,36.592,14.042,6.936,0.644,8.202,15.782
07/01/2025 00:00,1,0,0,0,22.388,69.412,61.861,12.599,5.275,0.148,9.105,14.528
07/01/2025 01:00,1,0,0,0,15.982,58.976,51.939,3.331,5.94,0.384,8.418,14.742
07/01/2025 02:00,1,0,0,0,11.515,76.54,43.292,7.703,6.604,0.387,14.586,21.577
07/01/2025 03:00,1,0,0,0,19.985,67.418,72.925,2.04,6.466,0.378,5.767,12.611
07/01/2025 04:00,1,0,0,0,16.723,46.349,67.135,0.0,6.277,0.017,7.917,14.211
07/01/2025 05:00,1,0,0,0,22.859,65.942,20.138,14.646,5.656,0.0,4.644,10.3
07/01/2025 06:00,1,0,0,0,31.789,61.835,49.701,15.816,6.827,0.308,21.056,28.191
07/01/2025 07:00,1,0,0,0,22.486,63.944,64.86,98.722,19.476,0.911,7.502,27.889
07/01/2025 08:00,1,0,0,0,24.387,58.307,42.62,144.324,10.701,2.139,1.653,14.493
07/01/2025 09:00,1,0,0,0,17.85,56.813,29.981,109.044,15.462,1.675,14.797,31.934
07/01/2025 10:00,1,0,0,0,13.616,57.599,81.12,258.057,26.172,0.939,12.002,39.113
07/01/2025 11:00,1,0,0,0,8.869,69.726,51.998,157.754,9.003,0.0,12.968,21.971
07/01/2025 12:00,1,0,0,0,26.511,58.597,33.332,150.579,12.236,4.747,16.057,33.04
07/01/2025 13:00,1,0,0,0,27.798,72.62,58.482,196.852,0.0,1.98,19.11,21.09
07/01/2025 14:00,1,0,0,0,23.876,86.943,49.598,322.726,8.147,0.158,5.783,14.088
07/01/2025 15:00,1,0,0,0,19.769,64.858,47.259,90.689,6.844,2.658,2.282,11.784
07/01/2025 16:00,1,0,0,0,20.959,69.367,35.266,0.0,23.734,0.61,7.124,31.468
07/01/2025 17:00,1,0,0,0,29.636,62.669,76.291,87.461,9.151,1.228,8.06,18.439
07/01/2025 18:00,1,0,0,0,18.931,62.737,31.106,102.839,9.213,1.808,12.812,23.833
07/01/2025 19:00,1,0,0,0,29.332,57.181,58.393,7.178,12.46,0.006,10.032,22.498
07/01/2025 20:00,1,0,0,0,23.978,69.424,26.707,0.0,11.188,1.483,14.58,27.251
07/01/2025 21:00,1,0,0,0,13.157,73.759,64.984,0.0,8.114,0.462,18.978,27.554
07/01/2025 22:00,1,0,0,0,4.431,65.259,71.276,49.333,2.878,0.475,11.954,15.307
07/01/2025 23:00,1,0,0,0,18.972,64.304,17.814,8.522,6.413,0.443,9.831,16.687
08/01/2025 00:00,1,0,0,0,23.65,61.716,30.2,0.0,5.698,0.353,8.483,14.534
08/01/2025 01:00,1,0,0,0,11.105,75.73,88.402,17.814,5.487,0.267,0.682,6.436
08/01/2025 02:00,1,0,0,0,26.956,58.493,36.747,19.529,6.485,0.477,7.138,14.1
08/01/2025 03:00,1,0,0,0,18.61,70.812,23.57,21.648,6.384,0.3,10.526,17.21
08/01/2025 04:00,1,0,0,0,24.42,70.948,67.16,4.703,6.067,0.348,0.0,6.415
08/01/2025 05:00,1,0,0,0,21.206,64.225,40.594,30.116,6.268,0.159,2.249,8.676
08/01/2025 06:00,1,0,0,0,11.077,69.518,52.476,20.651,6.119,0.143,11.569,17.831
08/01/2025 07:00,1,0,0,0,17.379,63.924,78.534,149.931,17.596,0.0,5.38,22.976
08/01/2025 08:00,1,0,0,0,9.786,73.253,39.218,194.654,3.016,0.834,7.134,10.984
08/01/2025 09:00,1,0,0,0,21.191,57.97,39.426,190.699,4.444,1.275,5.035,10.754
08/01/2025 10:00,1,0,0,0,22.622,79.158,101.982,74.307,23.847,2.023,14.589,40.459
08/01/2025 11:00,1,0,0,0,15.088,56.261,41.773,213.991,8.922,1.053,13.784,23.759
08/01/2025 12:00,1,0,0,0,22.062,66.854,45.213,87.358,12.005,0.252,14.567,26.824
08/01/2025 13:00,1,0,0,0,28.852,56.705,91.012,217.981,13.553,4.739,10.761,29.053
08/01/2025 14:00,1,0,0,0,8.066,69.426,0.0,94.5,24.202,3.045,11.517,38.764
08/01/2025 15:00,1,0,0,0,7.593,79.539,19.591,262.613,7.951,2.568,6.473,16.992
08/01/2025 16:00,1,0,0,0,30.385,56.27,24.896,220.639,19.944,0.0,7.517,27.461
08/01/2025 17:00,1,0,0,0,28.258,72.741,55.739,114.352,19.777,1.849,11.983,33.609
08/01/2025 18:00,1,0,0,0,20.224,56.361,83.712,47.101,14.855,1.864,9.946,26.665
08/01/2025 19:00,1,0,0,0,24.869,61.152,79.358,68.526,12.534,0.0,7.776,20.31
08/01/2025 20:00,1,0,0,0,4.743,67.774,36.501,75.315,5.609,2.598,11.768,19.975
08/01/2025 21:00,1,0,0,0,12.183,66.493,46.5,117.963,5.904,0.0,5.873,11.777
08/01/2025 22:00,1,0,0,0,7.655,66.876,66.996,51.266,8.861,1.214,0.814,10.889
08/01/2025 23:00,1,0,0,0,26.127,62.866,14.693,17.738,5.824,0.393,9.153,15.37
09/01/2025 00:00,1,0,0,0,27.033,70.835,59.23,5.896,5.975,0.316,12.773,19.064
09/01/2025 01:00,1,0,0,0,18.686,68.781,28.49,4.3,6.521,0.172,7.695,14.388
09/01/2025 02:00,1,0,0,0,18.658,74.743,98.435,14.94,5.912,0.281,8.314,14.507
09/01/2025 03:00,1,0,0,0,17.209,77.056,59.63,3.373,6.231,0.0,10.419,16.65
09/01/2025 04:00,1,0,0,0,15.447,63.411,37.836,8.644,6.129,0.038,4.299,10.466
09/01/2025 05:00,1,0,0,0,26.24,71.659,68.3,0.0,6.027,0.164,13.199,19.39
09/01/2025 06:00,1,0,0,0,16.48,73.103,26.797,5.343,5.308,0.302,10.664,16.274
09/01/2025 07:00,1,0,0,0,14.474,72.606,65.627,0.0,13.241,1.19,12.371,26.802
09/01/2025 08:00,1,0,0,0,5.354,59.454,22.197,47.831,0.068,1.877,9.459,11.404
09/01/2025 09:00,1,0,0,0,0.0,69.658,27.547,206.484,16.24,4.218,12.025,32.483
09/01/2025 10:00,1,0,0,0,16.821,56.818,101.579,128.815,21.676,0.0,3.465,25.141
09/01/2025 11:00,1,0,0,0,7.278,55.116,84.286,0.0,21.688,1.969,3.58,27.237
09/01/2025 12:00,1,0,0,0,23.391,57.102,104.773,330.978,9.812,2.454,12.811,25.077
09/01/2025 13:00,1,0,0,0,11.478,78.722,45.424,210.638,3.085,1.2,11.931,16.216
09/01/2025 14:00,1,0,0,0,11.215,56.378,73.245,92.341,10.946,0.783,4.18,15.909
09/01/2025 15:00,1,0,0,0,12.53,65.571,86.039,249.351,13.354,0.863,5.205,19.422
09/01/2025 16:00,1,0,0,0,9.709,67.828,45.41,128.442,16.097,5.81,11.314,33.221
09/01/2025 17:00,1,0,0,0,25.673,79.103,43.405,46.526,7.615,0.17,7.574,15.359
09/01/2025 18:00,1,0,0,0,24.086,64.025,53.407,225.125,4.135,2.024,5.136,11.295
09/01/2025 19:00,1,0,0,0,30.982,61.94,42.407,31.488,5.055,1.411,10.902,17.368
09/01/2025 20:00,1,0,0,0,12.906,65.914,46.547,35.451,6.189,0.875,12.162,19.226
09/01/2025 21:00,1,0,0,0,13.323,53.592,60.221,79.752,10.134,1.146,10.547,21.827
09/01/2025 22:00,1,0,0,0,20.971,83.085,79.125,0.0,11.784,2.104,7.85,21.738
09/01/2025 23:00,1,0,0,0,30.597,59.931,101.202,19.948,7.156,0.1,13.885,21.141
10/01/2025 00:00,1,0,0,0,16.202,74.316,63.589,6.705,6.821,0.521,9.437,16.779
10/01/2025 01:00,1,0,0,0,14.193,66.596,20.526,24.551,6.197,0.288,15.516,22.001
10/01/2025 02:00,1,0,0,0,17.534,69.253,29.495,0.0,6.239,0.267,12.635,19.141
10/01/2025 03:00,1,0,0,0,11.089,61.979,66.261,16.636,4.887,0.376,9.236,14.499
10/01/2025 04:00,1,0,0,0,20.053,71.247,43.217,17.055,6.195,0.507,11.007,17.709
10/01/2025 05:00,1,0,0,0,7.333,54.671,40.978,1.714,5.977,0.418,5.856,12.251
10/01/2025 06:00,1,0,0,0,29.146,71.865,37.262,9.546,4.966,0.234,5.175,10.375
10/01/2025 07:00,1,0,0,0,43.248,65.778,75.224,109.471,18.544,0.366,20.006,38.916
10/01/2025 08:00,1,0,0,0,10.894,63.971,67.697,70.735,6.304,1.615,12.09,20.009
10/01/2025 09:00,1,0,0,0,17.817,58.868,45.907,161.043,15.711,0.0,12.126,27.837
10/01/2025 10:00,1,0,0,0,11.727,61.099,54.976,0.0,19.989,0.885,3.651,24.525
10/01/2025 11:00,1,0,0,0,20.16,69.784,130.803,0.0,15.117,0.0,6.116,21.233
10/01/2025 12:00,1,0,0,0,1.695,61.709,44.368,165.718,9.219,0.822,8.357,18.398
10/01/2025 13:00,1,0,0,0,25.812,64.931,37.003,62.215,25.688,1.424,1.794,28.906
10/01/2025 14:00,1,0,0,0,35.094,70.813,51.089,197.336,13.25,0.748,13.408,27.406
10/01/2025 15:00,1,0,0,0,40.092,58.743,70.172,1.822,14.1,2.261,12.713,29.074
10/01/2025 16:00,1,0,0,0,20.475,57.968,31.879,166.855,17.415,0.0,16.763,34.178
10/01/2025 17:00,1,0,0,0,10.502,57.492,34.284,119.318,12.22,3.831,12.115,28.166
10/01/2025 18:00,1,0,0,0,21.719,72.389,55.218,0.0,11.609,1.222,9.29,22.121
10/01/2025 19:00,1,0,0,0,9.866,70.499,40.856,0.302,7.348,0.029,8.56,15.937
10/01/2025 20:00,1,0,0,0,11.929,66.195,33.224,48.696,6.638,0.737,5.632,13.007
10/01/2025 21:00,1,0,0,0,20.728,70.797,31.969,49.819,4.879,2.101,3.901,10.881
10/01/2025 22:00,1,0,0,0,8.448,60.675,71.96,79.498,8.502,2.086,7.44,18.028
10/01/2025 23:00,1,0,0,0,22.231,64.739,56.149,12.09,6.015,0.047,9.1,15.162
11/01/2025 00:00,1,0,0,0,11.403,61.479,42.338,26.707,5.427,0.426,11.804,17.657
11/01/2025 01:00,1,0,0,0,10.151,74.948,16.75,9.404,5.61,0.0,7.773,13.383
11/01/2025 02:00,1,0,0,0,9.91,67.388,105.269,7.309,5.859,0.184,15.393,21.436
11/01/2025 03:00,1,0,0,0,22.476,60.682,74.365,8.651,6.078,0.225,13.757,20.06
11/01/2025 04:00,1,0,0,0,26.246,77.546,47.314,6.131,6.29,0.427,6.672,13.389
11/01/2025 05:00,1,0,0,0,28.358,70.947,56.797,19.405,5.566,0.26,6.499,12.325
11/01/2025 06:00,1,0,0,0,10.446,52.245,70.005,4.117,6.459,0.117,7.388,13.964
11/01/2025 07:00,1,0,0,0,9.463,79.095,104.428,80.398,14.299,0.155,5.712,20.166
11/01/2025 08:00,1,0,0,0,23.124,63.046,59.839,241.995,13.052,0.685,11.295,25.032
11/01/2025 09:00,1,0,0,0,0.0,60.82,24.745,0.0,13.737,3.703,11.259,28.699
11/01/2025 10:00,1,0,0,0,22.814,81.023,37.874,335.957,7.404,1.444,13.229,22.077
11/01/2025 11:00,1,0,0,0,29.112,54.909,60.184,115.155,13.802,1.296,5.939,21.037
11/01/2025 12:00,1,0,0,0,10.563,69.647,0.0,414.677,0.0,1.208,13.016,14.224
11/01/2025 13:00,1,0,0,0,23.815,69.762,63.241,224.215,0.0,0.0,13.312,13.312
11/01/2025 14:00,1,0,0,0,22.972,69.399,72.147,104.872,13.985,2.516,9.118,25.619
11/01/2025 15:00,1,0,0,0,7.44,81.868,64.551,205.875,16.402,3.276,17.977,37.655
11/01/2025 16:00,1,0,0,0,24.489,66.063,58.481,339.285,14.551,0.0,15.011,29.562
11/01/2025 17:00,1,0,0,0,20.858,70.723,34.355,8.121,17.389,0.09,11.0,28.479
11/01/2025 18:00,1,0,0,0,28.325,71.222,73.429,99.51,8.012,0.0,18.501,26.513
11/01/2025 19:00,1,0,0,0,8.064,69.728,78.869,17.25,9.39,0.0,6.075,15.465
11/01/2025 20:00,1,0,0,0,3.71,68.625,51.91,0.0,6.516,0.07,9.019,15.605
11/01/2025 21:00,1,0,0,0,19.407,73.541,28.802,24.073,5.072,0.574,8.61,14.256
11/01/2025 22:00,1,0,0,0,15.276,65.128,64.957,89.422,8.093,0.0,1.907,10.0
11/01/2025 23:00,1,0,0,0,6.757,69.007,78.817,27.502,5.8,0.501,4.855,11.156
12/01/2025 00:00,1,0,0,0,13.606,73.164,0.0,25.111,5.875,0.399,8.25,14.524
12/01/2025 01:00,1,0,0,0,20.286,67.622,43.243,1.291,6.005,0.445,14.442,20.892
12/01/2025 02:00,1,0,0,0,3.864,61.073,49.236,18.601,6.677,0.249,6.206,13.132
12/01/2025 03:00,1,0,0,0,10.872,66.264,56.592,0.0,6.168,0.229,7.073,13.47
12/01/2025 04:00,1,0,0,0,11.548,64.808,41.398,18.846,6.694,0.282,9.169,16.145
12/01/2025 05:00,1,0,0,0,9.433,79.182,70.648,7.87,6.758,0.0,7.31,14.068
12/01/2025 06:00,1,0,0,0,10.527,57.683,110.548,0.0,5.558,0.276,12.381,18.215
