Time,Winter,Spring,Summer,Fall,Outdoor Temp (°C),Humidity (%),Cloud Cover (%),Occupancy,Special Equipment [kW],Lighting [kW],HVAC [kW],Use [kW]
05/01/2025 13:00,1,0,0,0,3.404,65.113,54.828,0.717,1.307,0.057,0.707,2.071
05/01/2025 14:00,1,0,0,0,17.853,70.711,67.111,1.674,1.598,0.117,0.895,2.61
05/01/2025 15:00,1,0,0,0,20.431,67.902,45.218,1.487,1.74,0.238,1.274,3.252
05/01/2025 16:00,1,0,0,0,13.089,75.808,29.994,3.693,1.501,0.206,0.826,2.533
05/01/2025 17:00,1,0,0,0,16.3,60.025,75.191,1.621,1.094,0.157,1.104,2.355
05/01/2025 18:00,1,0,0,0,29.725,61.591,44.745,0.735,0.979,0.036,1.395,2.41
05/01/2025 19:00,1,0,0,0,7.009,80.058,28.841,1.418,1.245,0.305,1.276,2.826
05/01/2025 20:00,1,0,0,0,14.001,77.296,75.989,1.383,1.48,0.187,1.021,2.688
05/01/2025 21:00,1,0,0,0,25.549,68.42,64.449,0.722,1.02,0.179,0.6,1.799
05/01/2025 22:00,1,0,0,0,14.858,75.553,22.472,1.173,1.085,0.093,0.913,2.091
05/01/2025 23:00,1,0,0,0,0.0,53.811,70.733,1.147,1.113,0.238,1.014,2.365
06/01/2025 00:00,1,0,0,0,15.666,57.001,35.599,2.242,1.212,0.128,1.158,2.498
06/01/2025 01:00,1,0,0,0,21.28,66.67,55.273,2.178,0.882,0.307,1.635,2.824
06/01/2025 02:00,1,0,0,0,0.0,69.626,71.343,1.192,1.366,0.208,1.436,3.01
06/01/2025 03:00,1,0,0,0,22.077,63.222,62.078,1.902,1.447,0.18,0.822,2.449
06/01/2025 04:00,1,0,0,0,25.641,59.996,43.347,1.349,0.954,0.269,0.43,1.653
06/01/2025 05:00,1,0,0,0,17.699,72.106,51.977,0.644,0.963,0.122,0.896,1.981
06/01/2025 06:00,1,0,0,0,17.788,68.171,60.912,1.654,0.695,0.169,0.553,1.417
06/01/2025 07:00,1,0,0,0,19.302,81.249,80.125,0.733,0.992,0.114,0.892,1.998
06/01/2025 08:00,1,0,0,0,23.258,54.722,73.19,0.909,1.049,0.056,1.412,2.517
06/01/2025 09:00,1,0,0,0,22.171,66.123,0.0,2.425,1.387,0.014,1.451,2.852
06/01/2025 10:00,1,0,0,0,17.426,74.693,44.13,2.495,1.515,0.082,1.234,2.831
06/01/2025 11:00,1,0,0,0,26.437,63.691,67.16,2.047,0.968,0.243,1.2,2.411
06/01/2025 12:00,1,0,0,0,30.747,60.984,46.524,1.317,1.569,0.168,1.139,2.876
06/01/2025 13:00,1,0,0,0,24.92,69.365,64.481,3.158,1.248,0.114,0.934,2.296
06/01/2025 14:00,1,0,0,0,13.694,54.736,44.131,2.249,1.153,0.169,0.839,2.161
06/01/2025 15:00,1,0,0,0,18.728,63.421,45.832,2.463,1.331,0.163,1.4,2.894
06/01/2025 16:00,1,0,0,0,28.475,54.967,35.955,1.184,1.076,0.15,0.23,1.456
06/01/2025 17:00,1,0,0,0,16.634,66.45,37.801,1.159,1.149,0.105,0.717,1.971
06/01/2025 18:00,1,0,0,0,12.014,64.614,43.69,0.698,1.064,0.074,1.037,2.175
06/01/2025 19:00,1,0,0,0,16.444,78.949,73.628,1.67,0.935,0.093,0.056,1.084
06/01/2025 20:00,1,0,0,0,20.761,67.571,70.086,1.243,1.024,0.225,1.294,2.543
06/01/2025 21:00,1,0,0,0,9.082,70.223,53.348,2.047,0.694,0.125,0.676,1.495
06/01/2025 22:00,1,0,0,0,10.616,70.657,85.315,1.27,1.357,0.185,0.727,2.269
06/01/2025 23:00,1,0,0,0,18.174,74.447,90.417,1.294,0.971,0.209,1.177,2.357
07/01/2025 00:00,1,0,0,0,26.159,74.299,28.593,1.112,1.244,0.17,0.456,1.87
07/01/2025 01:00,1,0,0,0,28.452,74.023,84.018,1.502,1.03,0.234,1.507,2.771
07/01/2025 02:00,1,0,0,0,18.21,68.335,74.895,1.258,1.521,0.083,0.66,2.264
07/01/2025 03:00,1,0,0,0,18.781,67.495,54.078,1.375,1.489,0.204,1.14,2.833
07/01/2025 04:00,1,0,0,0,16.131,63.014,95.807,0.951,1.372,0.184,0.602,2.158
07/01/2025 05:00,1,0,0,0,20.082,51.349,56.266,1.176,0.993,0.298,0.546,1.837
07/01/2025 06:00,1,0,0,0,11.327,80.302,70.909,1.395,1.479,0.077,1.525,3.081
07/01/2025 07:00,1,0,0,0,9.463,60.132,57.772,1.409,1.167,0.112,1.1,2.379
07/01/2025 08:00,1,0,0,0,17.696,85.536,34.343,1.189,0.948,0.076,1.451,2.475
07/01/2025 09:00,1,0,0,0,22.233,55.495,50.652,1.624,1.622,0.203,1.607,3.432
07/01/2025 10:00,1,0,0,0,12.385,77.198,45.566,2.63,1.666,0.038,1.555,3.259
07/01/2025 11:00,1,0,0,0,16.886,57.709,80.714,2.019,1.668,0.214,1.22,3.102
07/01/2025 12:00,1,0,0,0,18.176,73.222,104.822,1.69,1.201,0.166,0.835,2.202
07/01/2025 13:00,1,0,0,0,20.1,73.151,69.561,1.429,1.116,0.234,1.201,2.551
07/01/2025 14:00,1,0,0,0,18.201,68.632,67.408,0.642,0.974,0.124,0.892,1.99
07/01/2025 15:00,1,0,0,0,21.533,69.988,62.703,2.104,1.535,0.051,1.776,3.362
07/01/2025 16:00,1,0,0,0,18.484,71.989,43.748,0.674,1.621,0.25,1.029,2.9
07/01/2025 17:00,1,0,0,0,6.335,74.307,65.805,0.844,1.301,0.11,0.178,1.589
07/01/2025 18:00,1,0,0,0,10.335,65.555,42.141,1.247,1.306,0.105,1.103,2.514
07/01/2025 19:00,1,0,0,0,9.192,67.581,58.424,1.065,0.828,0.119,0.555,1.502
07/01/2025 20:00,1,0,0,0,27.517,72.416,51.424,1.024,1.195,0.244,0.831,2.27
07/01/2025 21:00,1,0,0,0,3.595,68.003,30.685,1.686,1.421,0.195,1.468,3.084
07/01/2025 22:00,1,0,0,0,24.881,75.242,107.575,0.554,1.02,0.128,1.078,2.226
07/01/2025 23:00,1,0,0,0,21.806,62.325,54.726,1.77,1.086,0.152,0.929,2.167
08/01/2025 00:00,1,0,0,0,30.603,70.453,93.901,0.533,1.058,0.125,0.398,1.581
08/01/2025 01:00,1,0,0,0,25.755,74.347,44.991,0.96,1.289,0.186,0.837,2.312
08/01/2025 02:00,1,0,0,0,27.442,64.11,42.028,0.791,1.386,0.176,1.37,2.932
08/01/2025 03:00,1,0,0,0,15.851,59.863,56.543,1.244,1.348,0.3,1.156,2.804
08/01/2025 04:00,1,0,0,0,22.146,59.157,42.744,1.682,1.198,0.251,1.553,3.002
08/01/2025 05:00,1,0,0,0,16.996,69.352,53.205,1.233,1.083,0.16,1.13,2.373
08/01/2025 06:00,1,0,0,0,14.146,62.517,71.645,1.561,1.103,0.106,1.451,2.66
08/01/2025 07:00,1,0,0,0,6.431,71.819,63.728,0.925,1.316,0.069,0.929,2.314
08/01/2025 08:00,1,0,0,0,10.669,65.379,49.781,1.043,1.331,0.086,1.771,3.188
08/01/2025 09:00,1,0,0,0,16.618,71.86,59.176,3.101,1.125,0.215,1.547,2.887
08/01/2025 10:00,1,0,0,0,15.418,63.528,71.973,2.628,1.424,0.03,0.762,2.216
08/01/2025 11:00,1,0,0,0,8.182,69.415,60.192,2.688,1.535,0.178,0.666,2.379
08/01/2025 12:00,1,0,0,0,33.374,69.588,82.12,3.139,1.405,0.253,0.961,2.619
08/01/2025 13:00,1,0,0,0,21.524,68.54,64.123,1.862,1.089,0.151,0.949,2.189
08/01/2025 14:00,1,0,0,0,30.763,60.048,46.221,2.246,1.181,0.033,1.265,2.479
08/01/2025 15:00,1,0,0,0,8.891,75.661,47.229,1.901,1.41,0.22,0.672,2.302
08/01/2025 16:00,1,0,0,0,3.644,56.136,55.863,0.775,1.689,0.147,0.669,2.505
08/01/2025 17:00,1,0,0,0,17.219,69.346,53.121,1.119,1.098,0.181,0.479,1.758
08/01/2025 18:00,1,0,0,0,18.853,59.33,60.525,1.344,1.345,0.129,1.12,2.594
08/01/2025 19:00,1,0,0,0,11.709,60.024,43.395,1.114,1.106,0.158,1.034,2.298
08/01/2025 20:00,1,0,0,0,12.85,62.454,22.197,1.756,0.85,0.215,0.53,1.595
08/01/2025 21:00,1,0,0,0,19.138,62.651,70.742,1.363,1.331,0.136,0.643,2.11
08/01/2025 22:00,1,0,0,0,21.326,63.967,107.118,1.616,0.992,0.236,0.971,2.199
08/01/2025 23:00,1,0,0,0,23.643,71.031,45.244,1.228,0.982,0.255,1.267,2.504
09/01/2025 00:00,1,0,0,0,6.649,69.889,74.476,1.538,1.174,0.198,1.284,2.656
09/01/2025 01:00,1,0,0,0,16.908,67.462,81.419,1.123,1.196,0.205,1.11,2.511
09/01/2025 02:00,1,0,0,0,27.109,63.645,70.953,1.699,0.494,0.312,0.81,1.616
09/01/2025 03:00,1,0,0,0,14.691,64.533,62.783,1.435,1.198,0.351,0.6,2.149
09/01/2025 04:00,1,0,0,0,7.96,64.252,59.707,1.986,1.3,0.261,0.995,2.556
09/01/2025 05:00,1,0,0,0,20.409,54.359,50.699,1.462,0.696,0.265,1.243,2.204
09/01/2025 06:00,1,0,0,0,32.182,55.798,71.843,0.867,1.16,0.132,1.025,2.317
09/01/2025 07:00,1,0,0,0,17.44,58.37,55.483,1.917,1.405,0.092,1.087,2.584
09/01/2025 08:00,1,0,0,0,22.76,66.139,30.171,0.991,1.865,0.195,1.315,3.375
09/01/2025 09:00,1,0,0,0,17.162,58.884,31.633,1.504,1.274,0.07,0.944,2.288
09/01/2025 10:00,1,0,0,0,24.046,65.84,101.92,2.711,1.396,0.119,1.413,2.928
09/01/2025 11:00,1,0,0,0,7.105,68.748,34.265,2.997,1.45,0.099,1.582,3.131
09/01/2025 12:00,1,0,0,0,6.268,69.868,51.031,1.68,1.461,0.118,0.725,2.304
09/01/2025 13:00,1,0,0,0,15.247,66.497,31.058,1.91,1.256,0.108,1.637,3.001
09/01/2025 14:00,1,0,0,0,36.607,69.279,41.661,1.685,1.414,0.101,0.789,2.304
09/01/2025 15:00,1,0,0,0,19.573,66.815,17.481,0.828,1.52,0.184,1.017,2.721
09/01/2025 16:00,1,0,0,0,24.812,64.219,83.185,1.605,1.741,0.088,1.88,3.709
09/01/2025 17:00,1,0,0,0,14.465,66.562,67.488,1.494,1.397,0.049,0.261,1.707
09/01/2025 18:00,1,0,0,0,9.737,76.327,24.751,1.026,1.61,0.073,1.598,3.281
09/01/2025 19:00,1,0,0,0,38.295,63.662,45.838,1.238,1.218,0.135,0.291,1.644
09/01/2025 20:00,1,0,0,0,9.844,68.929,61.766,1.4,1.216,0.13,0.844,2.19
09/01/2025 21:00,1,0,0,0,13.933,68.688,39.331,1.644,0.782,0.288,0.843,1.913
09/01/2025 22:00,1,0,0,0,16.939,78.71,68.492,0.626,0.983,0.217,1.233,2.433
09/01/2025 23:00,1,0,0,0,28.489,75.901,87.032,1.323,1.045,0.273,0.877,2.195
10/01/2025 00:00,1,0,0,0,19.699,66.351,64.858,1.359,1.164,0.211,0.673,2.048
10/01/2025 01:00,1,0,0,0,24.164,60.56,65.871,0.992,1.475,0.238,0.655,2.368
10/01/2025 02:00,1,0,0,0,3.413,59.541,42.599,1.744,0.974,0.255,1.055,2.284
10/01/2025 03:00,1,0,0,0,5.326,64.422,53.309,1.623,0.922,0.264,1.074,2.26
10/01/2025 04:00,1,0,0,0,10.54,52.423,76.856,1.194,1.332,0.139,1.036,2.507
10/01/2025 05:00,1,0,0,0,25.399,77.428,69.891,1.642,1.117,0.19,0.9,2.207
10/01/2025 06:00,1,0,0,0,14.591,69.087,42.753,0.34,1.274,0.081,0.992,2.347
10/01/2025 07:00,1,0,0,0,18.164,53.204,52.039,1.167,0.905,0.098,1.779,2.782
10/01/2025 08:00,1,0,0,0,30.897,78.428,66.345,1.649,0.782,0.086,1.14,2.008
10/01/2025 09:00,1,0,0,0,10.541,67.705,86.149,1.199,1.24,0.228,1.243,2.711
10/01/2025 10:00,1,0,0,0,9.303,67.78,36.541,2.253,1.262,0.045,1.094,2.401
10/01/2025 11:00,1,0,0,0,22.881,71.424,86.382,1.073,1.368,0.251,1.018,2.637
10/01/2025 12:00,1,0,0,0,27.683,68.804,16.302,2.293,1.317,0.272,1.221,2.81
10/01/2025 13:00,1,0,0,0,18.018,54.313,30.631,2.067,1.253,0.075,1.704,3.032
10/01/2025 14:00,1,0,0,0,9.286,72.332,23.603,2.149,1.652,0.107,1.065,2.824
10/01/2025 15:00,1,0,0,0,16.089,57.617,47.942,0.203,1.532,0.134,1.182,2.848
10/01/2025 16:00,1,0,0,0,14.258,69.985,74.032,1.481,1.139,0.089,0.82,2.048
10/01/2025 17:00,1,0,0,0,16.915,74.6,71.07,1.912,1.177,0.071,1.799,3.047
10/01/2025 18:00,1,0,0,0,7.44,67.367,39.652,1.313,0.75,0.0,0.617,1.367
10/01/2025 19:00,1,0,0,0,0.0,55.056,82.309,1.211,1.021,0.187,1.422,2.63
10/01/2025 20:00,1,0,0,0,9.825,70.981,93.984,1.279,1.371,0.346,1.75,3.467
10/01/2025 21:00,1,0,0,0,13.633,63.003,68.882,1.855,1.321,0.123,1.351,2.795
10/01/2025 22:00,1,0,0,0,8.326,61.944,42.817,1.993,1.088,0.114,0.835,2.037
10/01/2025 23:00,1,0,0,0,13.289,93.195,15.777,1.034,1.332,0.163,1.02,2.515
11/01/2025 00:00,1,0,0,0,11.465,77.342,4.436,1.126,0.969,0.194,0.861,2.024
11/01/2025 01:00,1,0,0,0,29.465,55.671,22.145,1.872,0.812,0.173,0.919,1.904
11/01/2025 02:00,1,0,0,0,28.165,62.56,71.822,1.773,1.016,0.247,0.303,1.566
11/01/2025 03:00,1,0,0,0,11.873,69.198,90.548,1.143,1.216,0.22,1.353,2.789
11/01/2025 04:00,1,0,0,0,20.76,64.621,79.568,1.729,1.066,0.285,1.171,2.522
11/01/2025 05:00,1,0,0,0,10.595,70.335,41.677,2.093,0.984,0.28,0.964,2.228
11/01/2025 06:00,1,0,0,0,15.248,58.325,107.69,1.901,1.052,0.114,0.758,1.924
11/01/2025 07:00,1,0,0,0,15.072,64.989,59.487,1.803,0.73,0.161,1.164,2.055
11/01/2025 08:00,1,0,0,0,20.707,71.193,40.971,1.069,1.42,0.082,1.292,2.794
11/01/2025 09:00,1,0,0,0,38.315,63.098,44.16,1.126,1.981,0.154,0.553,2.688
11/01/2025 10:00,1,0,0,0,12.335,52.555,51.876,1.34,1.709,0.085,0.955,2.749
11/01/2025 11:00,1,0,0,0,23.555,59.854,43.376,1.641,1.571,0.171,1.374,3.116
11/01/2025 12:00,1,0,0,0,23.968,53.891,16.996,3.753,1.724,0.161,1.455,3.34
11/01/2025 13:00,1,0,0,0,28.033,70.841,27.951,2.076,1.109,0.21,0.721,2.04
11/01/2025 14:00,1,0,0,0,9.832,61.389,60.421,0.614,1.175,0.175,1.652,3.002
11/01/2025 15:00,1,0,0,0,18.675,54.406,65.702,1.445,1.739,0.082,0.696,2.517
11/01/2025 16:00,1,0,0,0,25.697,77.376,63.347,1.864,1.068,0.074,0.296,1.438
11/01/2025 17:00,1,0,0,0,3.007,70.101,44.68,2.237,1.294,0.041,0.152,1.487
11/01/2025 18:00,1,0,0,0,30.836,61.326,65.996,0.894,1.234,0.141,0.989,2.364
11/01/2025 19:00,1,0,0,0,19.726,57.646,21.954,0.752,1.021,0.107,0.911,2.039
11/01/2025 20:00,1,0,0,0,22.595,68.432,38.792,1.122,1.245,0.175,1.325,2.745
11/01/2025 21:00,1,0,0,0,15.637,73.839,45.082,0.646,1.463,0.221,0.59,2.274
11/01/2025 22:00,1,0,0,0,19.33,60.497,41.812,1.399,1.087,0.172,0.871,2.13
11/01/2025 23:00,1,0,0,0,33.433,67.014,37.839,1.201,1.218,0.201,0.65,2.069
12/01/2025 00:00,1,0,0,0,13.012,71.349,27.992,1.651,1.278,0.247,1.42,2.945
12/01/2025 01:00,1,0,0,0,20.134,60.409,31.653,1.092,1.037,0.181,1.749,2.967
12/01/2025 02:00,1,0,0,0,6.309,54.767,67.334,0.934,1.483,0.213,1.938,3.634
12/01/2025 03:00,1,0,0,0,10.138,54.835,62.675,1.667,1.362,0.167,0.684,2.213
12/01/2025 04:00,1,0,0,0,25.526,77.31,61.085,1.464,1.187,0.146,1.86,3.193
12/01/2025 05:00,1,0,0,0,19.838,57.907,84.761,0.871,0.696,0.198,1.593,2.487
12/01/2025 06:00,1,0,0,0,14.547,66.302,49.743,1.819,1.043,0.09,0.63,1.763
