Time,Winter,Spring,Summer,Fall,Outdoor Temp (°C),Humidity (%),Cloud Cover (%),Occupancy,Special Equipment [kW],Lighting [kW],HVAC [kW],Use [kW]
02/01/2025 03:00,1,0,0,0,6.417,68.534,39.633,0.526,0.851,0.257,1.485,2.593
02/01/2025 04:00,1,0,0,0,20.263,70.217,68.101,1.671,1.218,0.26,0.735,2.213
02/01/2025 05:00,1,0,0,0,20.309,72.647,38.012,1.209,0.966,0.141,0.576,1.683
02/01/2025 06:00,1,0,0,0,24.964,73.73,66.006,1.296,0.397,0.081,0.909,1.387
02/01/2025 07:00,1,0,0,0,17.44,75.052,61.105,0.968,0.979,0.078,0.085,1.142
02/01/2025 08:00,1,0,0,0,27.527,71.244,31.461,0.927,1.484,0.065,1.253,2.802
02/01/2025 09:00,1,0,0,0,17.074,60.692,85.768,1.457,0.782,0.06,1.08,1.922
02/01/2025 10:00,1,0,0,0,16.918,69.697,42.922,1.694,1.236,0.199,1.01,2.445
02/01/2025 11:00,1,0,0,0,7.12,69.16,76.144,1.016,0.648,0.072,0.822,1.542
02/01/2025 12:00,1,0,0,0,16.312,59.354,40.919,2.171,1.034,0.07,1.335,2.439
02/01/2025 13:00,1,0,0,0,23.345,66.726,51.485,2.29,1.197,0.099,0.524,1.82
02/01/2025 14:00,1,0,0,0,27.772,64.864,63.464,0.635,0.96,0.039,1.208,2.207
02/01/2025 15:00,1,0,0,0,10.331,52.252,45.667,1.68,0.767,0.201,0.874,1.842
02/01/2025 16:00,1,0,0,0,18.641,70.069,76.539,1.311,0.993,0.087,0.653,1.733
02/01/2025 17:00,1,0,0,0,16.501,63.742,64.44,1.192,0.832,0.055,0.071,0.958
02/01/2025 18:00,1,0,0,0,0.0,55.153,75.09,1.081,1.345,0.131,0.134,1.61
02/01/2025 19:00,1,0,0,0,15.381,55.608,80.76,1.125,0.809,0.249,0.863,1.921
02/01/2025 20:00,1,0,0,0,24.276,66.233,52.488,1.357,1.26,0.208,0.612,2.08
02/01/2025 21:00,1,0,0,0,24.747,62.767,50.921,1.509,1.022,0.263,1.067,2.352
02/01/2025 22:00,1,0,0,0,36.604,61.828,31.476,1.033,0.985,0.226,0.893,2.104
02/01/2025 23:00,1,0,0,0,12.402,78.906,57.944,1.224,0.844,0.32,0.969,2.133
03/01/2025 00:00,1,0,0,0,24.388,81.664,63.154,1.757,1.09,0.217,1.177,2.484
03/01/2025 01:00,1,0,0,0,20.106,64.309,84.353,1.189,1.451,0.263,0.381,2.095
03/01/2025 02:00,1,0,0,0,21.166,76.115,44.97,1.792,1.091,0.257,0.861,2.209
03/01/2025 03:00,1,0,0,0,28.236,56.494,65.569,0.749,1.025,0.201,0.431,1.657
03/01/2025 04:00,1,0,0,0,19.867,74.092,61.515,1.448,1.054,0.204,1.097,2.355
03/01/2025 05:00,1,0,0,0,9.248,61.386,30.168,1.322,1.013,0.227,0.819,2.059
03/01/2025 06:00,1,0,0,0,15.761,67.652,33.364,0.852,1.046,0.121,1.054,2.221
03/01/2025 07:00,1,0,0,0,22.824,71.252,4.542,1.507,0.915,0.106,0.914,1.935
03/01/2025 08:00,1,0,0,0,16.073,59.701,74.821,1.295,1.239,0.1,0.948,2.287
03/01/2025 09:00,1,0,0,0,24.229,67.908,68.334,1.175,1.023,0.008,0.941,1.972
03/01/2025 10:00,1,0,0,0,34.495,57.745,3.824,1.215,0.925,0.148,0.959,2.032
03/01/2025 11:00,1,0,0,0,23.133,68.722,78.924,0.246,1.27,0.203,0.395,1.868
03/01/2025 12:00,1,0,0,0,18.777,76.844,67.969,1.285,1.375,0.139,0.477,1.991
03/01/2025 13:00,1,0,0,0,9.303,77.54,69.229,1.724,1.131,0.093,0.525,1.749
03/01/2025 14:00,1,0,0,0,14.196,58.489,68.498,1.621,1.197,0.066,1.103,2.366
03/01/2025 15:00,1,0,0,0,27.997,47.64,39.66,0.544,0.933,0.207,0.555,1.695
03/01/2025 16:00,1,0,0,0,13.781,59.23,57.21,1.248,0.78,0.187,1.09,2.057
03/01/2025 17:00,1,0,0,0,7.042,59.324,14.721,0.765,1.208,0.067,0.219,1.494
03/01/2025 18:00,1,0,0,0,20.077,80.314,55.402,1.639,0.843,0.118,1.126,2.087
03/01/2025 19:00,1,0,0,0,19.097,71.915,22.897,0.776,0.628,0.244,0.223,1.095
03/01/2025 20:00,1,0,0,0,12.125,59.075,62.164,1.063,1.035,0.109,0.74,1.884
03/01/2025 21:00,1,0,0,0,13.134,55.195,75.426,0.844,0.876,0.086,0.954,1.916
03/01/2025 22:00,1,0,0,0,30.323,81.234,24.38,1.136,1.062,0.189,1.522,2.773
03/01/2025 23:00,1,0,0,0,30.385,66.301,23.379,0.791,1.308,0.144,0.287,1.739
04/01/2025 00:00,1,0,0,0,29.92,58.923,46.683,1.048,1.03,0.308,0.535,1.873
04/01/2025 01:00,1,0,0,0,26.02,62.132,76.147,1.285,0.813,0.207,0.978,1.998
04/01/2025 02:00,1,0,0,0,30.157,73.782,16.229,1.274,1.186,0.144,1.191,2.521
04/01/2025 03:00,1,0,0,0,32.837,58.46,38.939,1.13,1.31,0.133,0.549,1.992
04/01/2025 04:00,1,0,0,0,5.461,77.941,77.544,2.637,1.119,0.192,0.669,1.98
04/01/2025 05:00,1,0,0,0,7.719,58.317,39.999,1.493,1.384,0.207,0.734,2.325
04/01/2025 06:00,1,0,0,0,16.145,77.516,96.888,1.113,1.067,0.034,0.913,2.014
04/01/2025 07:00,1,0,0,0,3.683,64.013,82.301,1.099,1.032,0.115,1.052,2.199
04/01/2025 08:00,1,0,0,0,15.234,70.509,45.988,0.909,0.861,0.118,0.969,1.948
04/01/2025 09:00,1,0,0,0,21.173,59.705,58.44,1.662,0.873,0.089,1.23,2.192
04/01/2025 10:00,1,0,0,0,4.245,69.339,50.201,1.559,1.052,0.114,0.779,1.945
04/01/2025 11:00,1,0,0,0,3.974,72.122,81.914,1.052,1.065,0.143,1.341,2.549
04/01/2025 12:00,1,0,0,0,14.005,61.206,51.146,1.728,1.125,0.054,1.017,2.196
04/01/2025 13:00,1,0,0,0,20.313,64.508,42.746,1.077,1.065,0.11,0.893,2.068
04/01/2025 14:00,1,0,0,0,24.179,70.609,63.61,1.536,0.889,0.018,0.65,1.557
04/01/2025 15:00,1,0,0,0,19.974,74.317,30.29,1.678,1.285,0.128,0.513,1.926
04/01/2025 16:00,1,0,0,0,19.461,68.39,106.403,1.915,1.089,0.113,1.205,2.407
04/01/2025 17:00,1,0,0,0,16.934,63.414,52.251,1.288,0.755,0.075,0.834,1.664
04/01/2025 18:00,1,0,0,0,15.173,67.132,76.85,1.02,0.668,0.075,1.12,1.863
04/01/2025 19:00,1,0,0,0,0.626,74.036,53.655,0.786,0.451,0.148,0.415,1.014
04/01/2025 20:00,1,0,0,0,18.149,54.172,59.83,0.409,0.92,0.24,0.886,2.046
04/01/2025 21:00,1,0,0,0,18.554,64.647,60.916,0.473,1.138,0.229,0.639,2.006
04/01/2025 22:00,1,0,0,0,28.879,72.44,24.032,0.775,0.554,0.156,0.794,1.504
04/01/2025 23:00,1,0,0,0,9.977,66.065,30.162,1.701,1.057,0.072,0.863,1.992
05/01/2025 00:00,1,0,0,0,15.485,64.728,94.592,1.393,0.955,0.114,1.342,2.411
05/01/2025 01:00,1,0,0,0,11.53,74.771,52.889,1.105,1.549,0.237,0.566,2.352
05/01/2025 02:00,1,0,0,0,30.616,70.417,23.224,1.39,0.977,0.176,0.606,1.759
05/01/2025 03:00,1,0,0,0,24.822,48.404,62.35,1.303,0.801,0.191,0.791,1.783
05/01/2025 04:00,1,0,0,0,16.53,63.583,31.922,1.616,0.893,0.282,0.883,2.058
05/01/2025 05:00,1,0,0,0,14.559,68.268,54.527,0.959,1.052,0.099,1.255,2.406
05/01/2025 06:00,1,0,0,0,29.57,67.858,62.736,2.041,1.103,0.098,1.3,2.501
05/01/2025 07:00,1,0,0,0,0.0,69.832,59.832,1.041,1.16,0.056,0.307,1.523
05/01/2025 08:00,1,0,0,0,3.893,72.021,22.865,1.173,0.664,0.075,1.305,2.044
05/01/2025 09:00,1,0,0,0,23.669,65.33,59.206,1.377,0.851,0.078,1.262,2.191
05/01/2025 10:00,1,0,0,0,18.06,73.622,62.249,1.464,1.048,0.052,0.54,1.64
05/01/2025 11:00,1,0,0,0,16.613,71.249,60.533,0.314,1.261,0.05,1.26,2.571
05/01/2025 12:00,1,0,0,0,25.459,62.3,55.196,1.594,0.761,0.08,0.965,1.806
05/01/2025 13:00,1,0,0,0,0.0,65.054,80.956,1.077,0.897,0.04,1.038,1.975
05/01/2025 14:00,1,0,0,0,25.091,73.085,99.147,1.457,0.751,0.136,0.418,1.305
05/01/2025 15:00,1,0,0,0,26.631,58.586,38.015,1.318,1.233,0.108,0.117,1.458
05/01/2025 16:00,1,0,0,0,26.848,61.796,77.41,1.403,1.381,0.106,0.592,2.079
05/01/2025 17:00,1,0,0,0,15.693,62.325,51.999,1.209,0.585,0.138,0.624,1.347
05/01/2025 18:00,1,0,0,0,21.26,60.897,24.127,1.529,0.898,0.06,1.133,2.091
05/01/2025 19:00,1,0,0,0,15.408,71.821,72.858,1.496,0.785,0.154,1.068,2.007
05/01/2025 20:00,1,0,0,0,15.199,61.231,11.476,1.383,1.226,0.096,1.131,2.453
05/01/2025 21:00,1,0,0,0,13.937,56.044,63.493,1.019,1.007,0.082,0.95,2.039
05/01/2025 22:00,1,0,0,0,23.638,72.301,84.668,0.522,0.804,0.254,0.924,1.982
05/01/2025 23:00,1,0,0,0,14.144,55.499,57.362,1.038,1.364,0.214,0.92,2.498
06/01/2025 00:00,1,0,0,0,16.47,74.77,51.204,1.36,1.372,0.237,0.578,2.187
06/01/2025 01:00,1,0,0,0,27.197,69.141,88.77,0.01,1.163,0.132,1.26,2.555
06/01/2025 02:00,1,0,0,0,22.478,72.652,36.352,0.891,0.905,0.233,0.866,2.004
06/01/2025 03:00,1,0,0,0,18.191,61.453,79.661,2.264,1.005,0.151,1.005,2.161
06/01/2025 04:00,1,0,0,0,18.847,69.227,43.84,0.888,0.655,0.099,1.325,2.079
06/01/2025 05:00,1,0,0,0,25.812,63.808,46.672,1.202,1.168,0.108,0.401,1.677
06/01/2025 06:00,1,0,0,0,4.001,56.735,13.853,1.688,1.146,0.21,0.996,2.352
06/01/2025 07:00,1,0,0,0,5.604,75.522,97.372,0.525,0.854,0.12,1.088,2.062
06/01/2025 08:00,1,0,0,0,20.61,64.607,37.076,0.271,0.95,0.076,1.247,2.273
06/01/2025 09:00,1,0,0,0,9.867,66.133,40.833,0.235,0.866,0.104,1.161,2.131
06/01/2025 10:00,1,0,0,0,3.412,66.717,51.095,1.627,1.246,0.0,0.431,1.677
06/01/2025 11:00,1,0,0,0,9.668,69.374,73.643,1.431,1.601,0.11,0.679,2.39
06/01/2025 12:00,1,0,0,0,16.384,70.027,70.136,1.736,0.832,0.096,1.052,1.98
06/01/2025 13:00,1,0,0,0,8.486,65.491,48.312,1.308,0.9,0.176,0.844,1.92
06/01/2025 14:00,1,0,0,0,26.438,60.054,29.323,1.42,1.128,0.124,1.029,2.281
06/01/2025 15:00,1,0,0,0,24.552,65.875,108.945,1.778,0.876,0.145,1.372,2.393
06/01/2025 16:00,1,0,0,0,13.4,69.538,27.559,1.081,1.212,0.114,1.321,2.647
06/01/2025 17:00,1,0,0,0,27.89,76.799,97.848,1.235,0.958,0.113,0.674,1.745
06/01/2025 18:00,1,0,0,0,10.772,68.058,53.91,0.852,1.044,0.118,0.399,1.561
06/01/2025 19:00,1,0,0,0,27.692,70.361,63.92,1.459,0.89,0.1,1.145,2.135
06/01/2025 20:00,1,0,0,0,15.763,75.542,54.619,1.406,1.259,0.154,0.904,2.317
06/01/2025 21:00,1,0,0,0,4.201,73.861,54.765,1.222,0.924,0.192,0.634,1.75
06/01/2025 22:00,1,0,0,0,8.048,72.727,96.371,1.718,0.721,0.124,1.456,2.301
06/01/2025 23:00,1,0,0,0,17.183,72.603,26.701,0.833,1.167,0.237,0.782,2.186
07/01/2025 00:00,1,0,0,0,6.496,64.961,39.491,1.397,0.808,0.156,1.015,1.979
07/01/2025 01:00,1,0,0,0,32.28,57.993,59.622,1.525,1.33,0.172,0.509,2.011
07/01/2025 02:00,1,0,0,0,27.259,69.958,33.272,0.737,1.069,0.229,0.81,2.108
07/01/2025 03:00,1,0,0,0,16.058,60.708,78.249,0.735,1.068,0.241,0.975,2.284
07/01/2025 04:00,1,0,0,0,28.839,55.134,56.939,1.11,1.008,0.261,0.832,2.101
07/01/2025 05:00,1,0,0,0,10.489,53.2,27.303,2.002,1.181,0.27,0.477,1.928
07/01/2025 06:00,1,0,0,0,17.436,69.743,45.55,1.11,1.487,0.079,1.685,3.251
07/01/2025 07:00,1,0,0,0,15.159,62.77,53.067,0.776,1.045,0.119,0.778,1.942
07/01/2025 08:00,1,0,0,0,24.359,69.145,67.688,0.714,1.28,0.108,1.093,2.481
07/01/2025 09:00,1,0,0,0,20.437,73.127,49.249,1.093,0.783,0.098,1.318,2.199
07/01/2025 10:00,1,0,0,0,21.423,59.509,26.84,1.559,0.883,0.169,0.897,1.949
07/01/2025 11:00,1,0,0,0,9.996,61.497,15.534,1.168,1.151,0.122,1.26,2.533
07/01/2025 12:00,1,0,0,0,24.739,72.036,44.319,1.608,0.993,0.125,0.33,1.448
07/01/2025 13:00,1,0,0,0,10.272,57.175,55.198,2.655,0.953,0.129,0.839,1.921
07/01/2025 14:00,1,0,0,0,25.773,70.044,75.795,1.82,0.907,0.095,0.934,1.936
07/01/2025 15:00,1,0,0,0,28.693,63.853,71.136,0.861,1.272,0.186,0.235,1.693
07/01/2025 16:00,1,0,0,0,17.438,63.727,62.959,1.166,0.841,0.101,1.056,1.998
07/01/2025 17:00,1,0,0,0,23.925,71.657,40.188,1.198,0.941,0.141,0.726,1.808
07/01/2025 18:00,1,0,0,0,30.946,69.171,57.838,1.771,0.994,0.0,0.436,1.43
07/01/2025 19:00,1,0,0,0,12.639,66.514,46.264,1.477,0.885,0.18,1.532,2.597
07/01/2025 20:00,1,0,0,0,16.955,67.345,71.003,0.372,0.945,0.058,1.114,2.117
07/01/2025 21:00,1,0,0,0,16.846,63.971,53.552,1.34,0.765,0.136,0.981,1.882
07/01/2025 22:00,1,0,0,0,18.746,79.908,56.726,1.228,0.687,0.194,0.638,1.519
07/01/2025 23:00,1,0,0,0,23.282,64.613,32.148,1.31,0.841,0.223,0.525,1.589
08/01/2025 00:00,1,0,0,0,8.639,70.255,41.419,1.14,0.745,0.085,0.546,1.376
08/01/2025 01:00,1,0,0,0,19.763,74.153,76.108,1.342,1.06,0.205,0.727,1.992
08/01/2025 02:00,1,0,0,0,31.345,67.433,18.597,0.153,1.19,0.246,1.583,3.019
08/01/2025 03:00,1,0,0,0,19.397,55.997,64.21,1.129,0.863,0.157,0.845,1.865
08/01/2025 04:00,1,0,0,0,18.18,58.117,63.698,1.237,1.321,0.234,0.986,2.541
08/01/2025 05:00,1,0,0,0,10.631,67.178,68.259,1.336,0.833,0.144,0.765,1.742
08/01/2025 06:00,1,0,0,0,25.05,58.457,85.091,1.584,1.137,0.089,0.816,2.042
08/01/2025 07:00,1,0,0,0,26.219,69.319,64.168,0.74,1.247,0.06,0.906,2.213
08/01/2025 08:00,1,0,0,0,10.495,78.535,63.368,0.46,0.988,0.102,1.425,2.515
08/01/2025 09:00,1,0,0,0,15.932,68.346,29.358,0.759,1.133,0.149,0.752,2.034
08/01/2025 10:00,1,0,0,0,16.714,72.416,47.749,1.283,1.163,0.106,0.589,1.858
08/01/2025 11:00,1,0,0,0,27.714,65.091,29.372,1.562,1.424,0.117,0.799,2.34
08/01/2025 12:00,1,0,0,0,13.623,68.17,60.851,1.87,1.071,0.071,0.769,1.911
08/01/2025 13:00,1,0,0,0,12.944,66.08,51.18,1.462,1.127,0.09,0.592,1.809
08/01/2025 14:00,1,0,0,0,28.898,64.86,45.926,0.955,0.518,0.097,0.959,1.574
08/01/2025 15:00,1,0,0,0,20.534,62.808,36.94,1.001,1.063,0.103,0.839,2.005
08/01/2025 16:00,1,0,0,0,0.0,51.316,52.113,0.846,0.99,0.085,0.947,2.022
08/01/2025 17:00,1,0,0,0,7.289,73.45,81.516,0.788,1.221,0.092,0.551,1.864
08/01/2025 18:00,1,0,0,0,16.891,61.368,55.542,1.588,1.001,0.163,1.008,2.172
08/01/2025 19:00,1,0,0,0,7.211,72.116,21.369,1.129,1.278,0.128,1.505,2.911
08/01/2025 20:00,1,0,0,0,4.322,67.941,44.601,0.785,0.92,0.205,0.892,2.017
08/01/2025 21:00,1,0,0,0,33.335,62.522,13.249,0.832,1.084,0.155,0.588,1.827
08/01/2025 22:00,1,0,0,0,27.129,63.322,30.112,1.722,1.174,0.233,0.727,2.134
08/01/2025 23:00,1,0,0,0,4.67,73.638,43.218,2.097,0.997,0.214,1.379,2.59
09/01/2025 00:00,1,0,0,0,32.67,74.574,62.538,1.332,1.591,0.167,0.82,2.578
09/01/2025 01:00,1,0,0,0,25.572,60.592,68.146,1.409,0.373,0.113,0.745,1.231
09/01/2025 02:00,1,0,0,0,32.692,76.151,37.357,0.939,0.848,0.136,0.745,1.729
09/01/2025 03:00,1,0,0,0,15.051,47.492,52.083,1.627,0.835,0.289,1.089,2.213
09/01/2025 04:00,1,0,0,0,14.837,75.306,79.656,1.026,1.442,0.271,1.298,3.011
09/01/2025 05:00,1,0,0,0,19.094,69.855,77.264,1.659,1.511,0.407,1.161,3.079
09/01/2025 06:00,1,0,0,0,39.71,72.42,64.729,1.979,0.895,0.143,0.193,1.231
09/01/2025 07:00,1,0,0,0,9.39,62.614,43.552,0.869,0.594,0.059,0.624,1.277
09/01/2025 08:00,1,0,0,0,18.388,69.141,63.402,0.81,0.777,0.175,0.53,1.482
09/01/2025 09:00,1,0,0,0,5.521,82.218,12.849,1.715,0.788,0.159,0.819,1.766
09/01/2025 10:00,1,0,0,0,27.076,60.621,29.889,0.892,1.011,0.148,0.454,1.613
09/01/2025 11:00,1,0,0,0,16.364,76.66,64.58,1.642,0.648,0.104,1.015,1.767
09/01/2025 12:00,1,0,0,0,20.975,66.946,17.437,1.053,1.225,0.095,0.657,1.977
09/01/2025 13:00,1,0,0,0,26.116,80.987,50.814,1.059,0.779,0.039,0.809,1.627
09/01/2025 14:00,1,0,0,0,19.64,72.772,45.61,1.816,0.997,0.062,0.733,1.792
09/01/2025 15:00,1,0,0,0,0.0,70.209,48.488,1.556,1.233,0.181,0.967,2.381
09/01/2025 16:00,1,0,0,0,7.402,62.235,96.649,0.591,0.999,0.071,0.678,1.748
09/01/2025 17:00,1,0,0,0,18.701,65.504,25.05,1.46,0.926,0.049,1.138,2.113
09/01/2025 18:00,1,0,0,0,21.193,61.839,13.694,0.377,1.104,0.108,0.979,2.191
09/01/2025 19:00,1,0,0,0,16.099,77.69,34.382,1.595,1.008,0.169,0.574,1.751
09/01/2025 20:00,1,0,0,0,18.681,64.823,62.05,1.081,0.999,0.267,0.467,1.733
09/01/2025 21:00,1,0,0,0,15.232,60.856,32.892,1.746,1.283,0.103,0.32,1.706
09/01/2025 22:00,1,0,0,0,36.912,63.549,15.302,1.437,1.032,0.255,0.644,1.931
09/01/2025 23:00,1,0,0,0,18.517,71.71,43.563,0.537,1.008,0.202,0.706,1.916
10/01/2025 00:00,1,0,0,0,0.495,58.437,14.733,1.524,1.272,0.158,0.785,2.215
10/01/2025 01:00,1,0,0,0,25.207,75.904,37.34,1.027,1.003,0.26,0.842,2.105
10/01/2025 02:00,1,0,0,0,21.411,53.221,42.317,1.589,0.925,0.22,0.742,1.887
10/01/2025 03:00,1,0,0,0,13.232,53.039,62.658,1.964,1.117,0.198,0.408,1.723
10/01/2025 04:00,1,0,0,0,21.303,68.816,56.435,0.7,0.857,0.325,0.729,1.911
10/01/2025 05:00,1,0,0,0,2.608,74.918,73.172,1.38,0.895,0.215,0.973,2.083
10/01/2025 06:00,1,0,0,0,32.131,62.44,41.379,1.561,0.996,0.099,1.078,2.173
10/01/2025 07:00,1,0,0,0,16.67,65.954,31.672,1.055,0.955,0.119,0.0,1.074
10/01/2025 08:00,1,0,0,0,3.302,67.327,55.352,0.862,1.178,0.084,0.752,2.014
10/01/2025 09:00,1,0,0,0,11.23,73.526,49.588,1.744,1.131,0.091,0.879,2.101
10/01/2025 10:00,1,0,0,0,8.169,60.221,47.281,1.219,0.968,0.143,0.309,1.42
10/01/2025 11:00,1,0,0,0,0.0,65.983,48.193,1.325,1.019,0.248,1.791,3.058
10/01/2025 12:00,1,0,0,0,21.752,61.599,89.783,2.093,1.115,0.097,0.797,2.009
10/01/2025 13:00,1,0,0,0,22.552,50.355,55.227,1.4,1.188,0.243,1.048,2.479
10/01/2025 14:00,1,0,0,0,34.533,59.048,58.637,1.095,0.946,0.136,0.733,1.815
10/01/2025 15:00,1,0,0,0,21.52,65.696,48.482,0.798,1.249,0.052,1.127,2.428
10/01/2025 16:00,1,0,0,0,4.874,73.981,35.634,1.728,1.012,0.121,0.851,1.984
10/01/2025 17:00,1,0,0,0,17.668,64.746,72.914,0.691,1.233,0.105,0.799,2.137
10/01/2025 18:00,1,0,0,0,20.938,59.115,30.032,1.24,1.138,0.05,1.323,2.511
10/01/2025 19:00,1,0,0,0,8.576,75.17,51.588,0.876,0.794,0.197,0.709,1.7
10/01/2025 20:00,1,0,0,0,25.296,65.107,38.231,1.051,1.062,0.193,1.17,2.425
10/01/2025 21:00,1,0,0,0,9.813,73.659,75.605,1.387,0.825,0.119,0.718,1.662
10/01/2025 22:00,1,0,0,0,12.852,65.165,64.41,1.095,0.894,0.162,0.939,1.995
10/01/2025 23:00,1,0,0,0,14.278,71.443,25.027,1.341,1.108,0.201,0.853,2.162
11/01/2025 00:00,1,0,0,0,11.658,56.928,46.492,1.705,0.881,0.268,0.749,1.898
11/01/2025 01:00,1,0,0,0,8.437,81.451,66.329,2.161,1.226,0.323,1.094,2.643
11/01/2025 02:00,1,0,0,0,27.375,62.214,61.529,1.165,1.021,0.203,1.144,2.368
11/01/2025 03:00,1,0,0,0,3.959,68.741,63.962,1.563,0.867,0.284,0.861,2.012
11/01/2025 04:00,1,0,0,0,13.459,47.017,12.224,1.19,0.941,0.238,0.882,2.061
11/01/2025 05:00,1,0,0,0,13.466,78.893,66.137,1.129,1.189,0.116,0.242,1.547
11/01/2025 06:00,1,0,0,0,9.282,60.942,79.743,1.566,0.807,0.054,0.292,1.153
11/01/2025 07:00,1,0,0,0,12.844,63.225,80.551,1.431,1.081,0.059,0.665,1.805
11/01/2025 08:00,1,0,0,0,2.097,62.623,49.728,1.15,1.079,0.09,1.066,2.235
11/01/2025 09:00,1,0,0,0,20.717,70.553,44.553,0.496,0.967,0.11,0.721,1.798
11/01/2025 10:00,1,0,0,0,13.712,65.677,96.62,1.508,1.139,0.0,0.758,1.897
11/01/2025 11:00,1,0,0,0,10.718,67.167,67.045,1.313,1.389,0.084,0.637,2.11
11/01/2025 12:00,1,0,0,0,14.923,79.46,37.881,0.375,1.263,0.075,1.115,2.453
11/01/2025 13:00,1,0,0,0,10.967,72.023,70.943,2.097,1.224,0.097,0.699,2.02
11/01/2025 14:00,1,0,0,0,20.152,55.612,36.308,1.299,1.221,0.097,0.63,1.948
11/01/2025 15:00,1,0,0,0,18.885,66.762,40.214,1.976,0.944,0.156,0.474,1.574
11/01/2025 16:00,1,0,0,0,36.557,71.224,13.073,1.014,1.527,0.05,0.997,2.574
11/01/2025 17:00,1,0,0,0,6.124,73.274,39.471,0.782,0.996,0.043,1.02,2.059
11/01/2025 18:00,1,0,0,0,17.423,64.659,44.535,0.705,0.753,0.134,0.696,1.583
11/01/2025 19:00,1,0,0,0,14.127,54.29,22.178,1.548,0.655,0.189,1.175,2.019
11/01/2025 20:00,1,0,0,0,18.395,75.109,57.58,1.811,1.33,0.055,0.917,2.302
11/01/2025 21:00,1,0,0,0,19.407,59.935,16.918,0.7,0.98,0.26,1.105,2.345
11/01/2025 22:00,1,0,0,0,14.975,59.671,76.992,1.289,1.521,0.179,0.965,2.665
11/01/2025 23:00,1,0,0,0,17.771,68.472,37.495,1.465,0.646,0.298,0.624,1.568
12/01/2025 00:00,1,0,0,0,19.377,81.819,85.328,1.742,1.383,0.199,0.704,2.286
12/01/2025 01:00,1,0,0,0,21.327,66.778,42.266,1.584,0.907,0.245,0.918,2.07
12/01/2025 02:00,1,0,0,0,8.299,67.535,75.203,1.816,1.007,0.193,0.515,1.715
12/01/2025 03:00,1,0,0,0,22.495,66.03,46.739,1.621,0.913,0.12,1.081,2.114
12/01/2025 04:00,1,0,0,0,19.343,62.34,77.869,1.237,0.946,0.225,0.472,1.643
12/01/2025 05:00,1,0,0,0,17.935,61.112,74.366,0.16,1.254,0.3,1.19,2.744
12/01/2025 06:00,1,0,0,0,25.234,63.578,59.48,0.778,0.826,0.095,1.034,1.955
