Time,Winter,Spring,Summer,Fall,Outdoor Temp (°C),Humidity (%),Cloud Cover (%),Occupancy,Special Equipment [kW],Lighting [kW],HVAC [kW],Use [kW]
04/01/2025 09:00,1,0,0,0,6.991,64.193,60.224,857.459,5.588,2.933,22.389,30.91
04/01/2025 10:00,1,0,0,0,25.233,63.097,60.522,0.0,37.63,0.0,22.995,60.625
04/01/2025 11:00,1,0,0,0,24.086,75.618,53.431,577.559,23.577,0.727,29.58,53.884
04/01/2025 12:00,1,0,0,0,9.001,72.675,63.924,361.38,29.992,1.73,11.623,43.345
04/01/2025 13:00,1,0,0,0,33.357,69.663,83.294,0.0,12.64,0.0,21.567,34.207
04/01/2025 14:00,1,0,0,0,9.79,61.301,48.641,863.042,7.932,0.333,11.116,19.381
04/01/2025 15:00,1,0,0,0,4.134,69.952,66.44,714.07,34.711,4.473,12.822,52.006
04/01/2025 16:00,1,0,0,0,20.01,62.049,52.421,36.561,27.465,2.439,16.145,46.049
04/01/2025 17:00,1,0,0,0,5.463,72.654,65.517,23.757,18.889,2.682,14.73,36.301
04/01/2025 18:00,1,0,0,0,13.772,73.896,43.699,370.242,18.661,5.745,14.287,38.693
04/01/2025 19:00,1,0,0,0,24.9,75.393,59.318,29.67,13.278,0.489,25.605,39.372
04/01/2025 20:00,1,0,0,0,26.745,63.653,68.334,109.494,15.675,1.683,10.796,28.154
04/01/2025 21:00,1,0,0,0,19.722,87.726,56.743,86.572,19.914,2.931,14.892,37.737
04/01/2025 22:00,1,0,0,0,2.789,62.123,32.771,330.554,11.302,1.78,10.714,23.796
04/01/2025 23:00,1,0,0,0,18.411,65.143,46.309,6.085,11.372,0.126,13.432,24.93
05/01/2025 00:00,1,0,0,0,26.765,45.528,34.633,1.925,11.729,0.072,10.89,22.691
05/01/2025 01:00,1,0,0,0,25.053,68.359,54.637,9.668,12.452,0.061,22.213,34.726
05/01/2025 02:00,1,0,0,0,18.095,70.324,80.443,7.74,10.723,0.034,25.829,36.586
05/01/2025 03:00,1,0,0,0,22.278,66.21,57.923,0.785,12.663,0.164,25.54,38.367
05/01/2025 04:00,1,0,0,0,17.383,63.351,69.994,2.729,11.566,0.043,10.171,21.78
05/01/2025 05:00,1,0,0,0,0.0,77.393,44.008,7.326,10.303,0.015,18.99,29.308
05/01/2025 06:00,1,0,0,0,13.363,67.0,81.801,7.769,13.331,0.069,11.687,25.087
05/01/2025 07:00,1,0,0,0,2.44,69.34,22.047,10.606,15.052,1.37,14.085,30.507
05/01/2025 08:00,1,0,0,0,15.472,74.034,98.852,450.061,19.332,3.787,11.93,35.049
05/01/2025 09:00,1,0,0,0,4.35,79.269,48.421,762.11,26.18,0.0,10.988,37.168
05/01/2025 10:00,1,0,0,0,21.488,64.89,35.206,736.788,41.828,2.298,16.803,60.929
05/01/2025 11:00,1,0,0,0,0.113,66.398,57.575,824.79,29.067,4.575,15.466,49.108
05/01/2025 12:00,1,0,0,0,25.164,65.692,99.666,163.691,14.069,1.088,20.295,35.452
05/01/2025 13:00,1,0,0,0,10.514,60.861,30.404,347.75,26.451,4.074,11.358,41.883
05/01/2025 14:00,1,0,0,0,0.0,55.974,64.994,467.38,13.044,1.872,23.048,37.964
05/01/2025 15:00,1,0,0,0,17.363,68.029,60.649,636.152,26.946,9.976,16.352,53.274
05/01/2025 16:00,1,0,0,0,26.794,64.387,86.224,308.825,23.707,4.095,9.015,36.817
05/01/2025 17:00,1,0,0,0,18.415,71.057,67.402,0.0,22.68,0.37,9.302,32.352
05/01/2025 18:00,1,0,0,0,11.567,60.4,52.179,790.655,15.368,6.347,17.043,38.758
05/01/2025 19:00,1,0,0,0,8.984,60.592,2.02,0.0,21.595,0.0,5.144,26.739
05/01/2025 20:00,1,0,0,0,23.715,66.762,67.724,227.949,12.781,0.922,16.686,30.389
05/01/2025 21:00,1,0,0,0,17.064,57.79,80.868,158.071,15.008,0.0,22.125,37.133
05/01/2025 22:00,1,0,0,0,27.101,57.902,35.896,15.705,18.394,1.794,17.352,37.54
05/01/2025 23:00,1,0,0,0,20.991,60.089,10.127,3.993,10.021,0.0,4.721,14.742
06/01/2025 00:00,1,0,0,0,28.225,63.603,62.089,3.673,11.392,0.069,14.938,26.399
06/01/2025 01:00,1,0,0,0,19.961,58.058,81.656,9.422,11.296,0.037,13.191,24.524
06/01/2025 02:00,1,0,0,0,18.255,65.935,24.388,12.354,10.705,0.025,15.111,25.841
06/01/2025 03:00,1,0,0,0,18.991,67.222,57.73,8.246,12.04,0.0,16.051,28.091
06/01/2025 04:00,1,0,0,0,23.878,67.874,55.307,7.751,11.01,0.099,14.495,25.604
06/01/2025 05:00,1,0,0,0,7.919,49.42,73.278,8.702,10.517,0.068,16.772,27.357
06/01/2025 06:00,1,0,0,0,8.659,66.432,70.67,3.36,10.187,0.032,17.933,28.152
06/01/2025 07:00,1,0,0,0,31.389,67.97,67.764,0.0,23.211,3.984,10.314,37.509
06/01/2025 08:00,1,0,0,0,14.942,65.101,49.895,67.157,27.054,2.114,6.404,35.572
06/01/2025 09:00,1,0,0,0,29.514,66.749,75.674,249.989,26.395,4.621,21.398,52.414
06/01/2025 10:00,1,0,0,0,18.527,63.722,84.276,0.0,38.465,2.315,32.491,73.271
06/01/2025 11:00,1,0,0,0,23.548,66.508,55.116,476.204,32.811,0.552,9.151,42.514
06/01/2025 12:00,1,0,0,0,20.144,77.085,55.478,738.503,22.485,0.0,10.279,32.764
06/01/2025 13:00,1,0,0,0,15.996,76.27,17.889,673.05,26.705,0.715,24.446,51.866
06/01/2025 14:00,1,0,0,0,21.099,58.066,46.602,241.762,20.112,1.161,17.379,38.652
06/01/2025 15:00,1,0,0,0,30.206,74.838,56.431,550.898,18.553,0.346,14.57,33.469
06/01/2025 16:00,1,0,0,0,34.417,63.761,24.908,119.636,22.361,9.691,18.843,50.895
06/01/2025 17:00,1,0,0,0,11.189,57.189,68.827,0.0,45.14,0.43,18.407,63.977
06/01/2025 18:00,1,0,0,0,23.68,79.022,59.488,381.316,36.425,3.016,17.616,57.057
06/01/2025 19:00,1,0,0,0,25.959,57.945,77.02,46.7,9.406,0.0,14.885,24.291
06/01/2025 20:00,1,0,0,0,21.753,65.743,66.188,102.031,14.651,3.238,25.58,43.469
06/01/2025 21:00,1,0,0,0,31.443,65.688,34.215,0.0,6.983,2.056,20.486,29.525
06/01/2025 22:00,1,0,0,0,14.154,63.147,70.985,0.0,16.183,1.42,17.384,34.987
06/01/2025 23:00,1,0,0,0,14.643,58.495,58.126,3.438,10.155,0.134,12.594,22.883
07/01/2025 00:00,1,0,0,0,14.634,74.794,39.646,0.76,11.078,0.011,5.338,16.427
07/01/2025 01:00,1,0,0,0,4.036,71.174,50.499,3.927,11.559,0.059,6.184,17.802
07/01/2025 02:00,1,0,0,0,17.661,61.8,71.382,8.921,10.287,0.068,16.274,26.629
07/01/2025 03:00,1,0,0,0,6.551,73.238,51.394,6.388,10.966,0.054,10.725,21.745
07/01/2025 04:00,1,0,0,0,9.579,66.425,96.495,2.818,10.221,0.039,20.77,31.03
07/01/2025 05:00,1,0,0,0,30.972,71.054,61.767,1.614,11.687,0.013,6.723,18.423
07/01/2025 06:00,1,0,0,0,16.796,61.543,96.373,6.983,9.732,0.025,20.695,30.452
07/01/2025 07:00,1,0,0,0,9.79,75.042,82.093,196.117,19.507,1.17,22.99,43.667
07/01/2025 08:00,1,0,0,0,8.585,62.443,50.0,747.812,15.862,0.32,23.521,39.703
07/01/2025 09:00,1,0,0,0,3.621,66.009,38.216,447.062,12.115,4.954,16.449,33.518
07/01/2025 10:00,1,0,0,0,11.288,68.447,61.897,432.941,23.556,1.543,20.333,45.432
07/01/2025 11:00,1,0,0,0,18.654,86.059,75.373,849.291,63.092,6.846,16.131,86.069
07/01/2025 12:00,1,0,0,0,24.91,65.157,67.855,93.92,6.898,3.933,10.99,21.821
07/01/2025 13:00,1,0,0,0,14.546,59.711,42.612,285.228,41.553,5.177,18.097,64.827
07/01/2025 14:00,1,0,0,0,16.591,58.952,0.0,447.477,16.521,4.091,19.626,40.238
07/01/2025 15:00,1,0,0,0,16.886,66.909,77.023,0.0,35.97,8.391,29.49,73.851
07/01/2025 16:00,1,0,0,0,7.291,67.116,74.211,909.788,23.224,2.614,22.542,48.38
07/01/2025 17:00,1,0,0,0,19.356,56.014,80.878,387.905,35.338,0.0,19.204,54.542
07/01/2025 18:00,1,0,0,0,16.197,54.841,55.805,355.143,28.496,1.739,12.668,42.903
07/01/2025 19:00,1,0,0,0,20.182,53.453,102.384,227.747,14.751,0.0,22.742,37.493
07/01/2025 20:00,1,0,0,0,21.585,61.046,57.444,185.338,18.283,2.084,15.136,35.503
07/01/2025 21:00,1,0,0,0,6.473,66.237,39.202,243.411,12.98,0.0,14.679,27.659
07/01/2025 22:00,1,0,0,0,6.301,68.179,62.128,0.0,17.683,1.778,16.59,36.051
07/01/2025 23:00,1,0,0,0,23.155,79.109,67.229,9.056,12.965,0.1,15.181,28.246
08/01/2025 00:00,1,0,0,0,5.696,70.327,55.509,12.658,10.962,0.064,11.656,22.682
08/01/2025 01:00,1,0,0,0,14.282,73.364,14.561,3.252,10.29,0.108,13.81,24.208
08/01/2025 02:00,1,0,0,0,34.461,68.017,29.777,2.589,9.729,0.036,14.808,24.573
08/01/2025 03:00,1,0,0,0,31.726,52.125,40.182,7.152,10.463,0.131,18.077,28.671
08/01/2025 04:00,1,0,0,0,19.347,81.12,19.601,3.291,11.199,0.037,23.78,35.016
08/01/2025 05:00,1,0,0,0,6.808,66.71,70.431,9.128,11.407,0.0,21.432,32.839
08/01/2025 06:00,1,0,0,0,8.097,70.13,56.355,6.216,11.513,0.061,16.461,28.035
08/01/2025 07:00,1,0,0,0,22.504,66.867,47.963,127.126,12.721,2.406,22.886,38.013
08/01/2025 08:00,1,0,0,0,9.402,78.548,41.645,208.499,21.992,1.759,13.593,37.344
08/01/2025 09:00,1,0,0,0,14.097,63.604,17.782,642.451,23.56,0.0,18.31,41.87
08/01/2025 10:00,1,0,0,0,10.828,67.401,55.713,459.001,27.031,6.866,16.56,50.457
08/01/2025 11:00,1,0,0,0,21.855,79.646,45.976,98.193,21.124,4.157,26.12,51.401
08/01/2025 12:00,1,0,0,0,26.399,63.566,49.464,0.0,32.572,3.153,18.329,54.054
08/01/2025 13:00,1,0,0,0,20.107,75.301,65.505,694.383,31.247,4.069,24.19,59.506
08/01/2025 14:00,1,0,0,0,29.301,69.802,65.035,720.602,26.397,5.885,17.024,49.306
08/01/2025 15:00,1,0,0,0,19.287,64.156,43.981,382.9,0.0,0.0,16.106,16.106
08/01/2025 16:00,1,0,0,0,10.2,63.206,65.584,529.468,42.358,1.198,18.284,61.84
08/01/2025 17:00,1,0,0,0,15.921,70.277,61.139,474.84,26.455,1.6,16.425,44.48
08/01/2025 18:00,1,0,0,0,8.428,64.782,39.232,325.123,32.48,3.146,9.058,44.684
08/01/2025 19:00,1,0,0,0,2.515,72.012,67.037,201.982,14.198,1.405,3.309,18.912
08/01/2025 20:00,1,0,0,0,16.061,57.25,37.145,0.0,13.194,2.691,11.874,27.759
08/01/2025 21:00,1,0,0,0,21.22,64.113,60.641,207.157,18.187,2.94,19.158,40.285
08/01/2025 22:00,1,0,0,0,25.247,74.27,101.971,252.551,15.618,0.733,9.683,26.034
08/01/2025 23:00,1,0,0,0,13.207,61.884,56.282,2.512,10.856,0.029,19.511,30.396
09/01/2025 00:00,1,0,0,0,25.912,58.699,46.786,10.1,10.527,0.127,14.333,24.987
09/01/2025 01:00,1,0,0,0,15.5,76.315,52.701,0.0,11.885,0.024,30.677,42.586
09/01/2025 02:00,1,0,0,0,20.246,58.224,23.336,9.145,10.63,0.155,20.556,31.341
09/01/2025 03:00,1,0,0,0,24.562,63.319,72.814,0.0,9.942,0.063,16.806,26.811
09/01/2025 04:00,1,0,0,0,14.798,69.84,29.331,0.593,11.406,0.101,22.729,34.236
09/01/2025 05:00,1,0,0,0,12.162,70.061,34.173,1.442,12.018,0.044,29.81,41.872
09/01/2025 06:00,1,0,0,0,23.098,67.109,42.082,8.399,11.313,0.013,8.113,19.439
09/01/2025 07:00,1,0,0,0,17.89,64.534,79.167,236.761,18.752,5.143,12.869,36.764
09/01/2025 08:00,1,0,0,0,11.042,66.866,65.841,278.312,10.187,3.833,18.988,33.008
09/01/2025 09:00,1,0,0,0,6.977,68.656,32.153,0.0,30.411,2.338,16.375,49.124
09/01/2025 10:00,1,0,0,0,35.735,62.516,32.703,423.357,49.197,0.0,6.377,55.574
09/01/2025 11:00,1,0,0,0,1.218,59.075,59.063,602.485,17.678,7.676,18.585,43.939
09/01/2025 12:00,1,0,0,0,7.801,70.416,35.02,477.037,21.011,3.036,15.103,39.15
09/01/2025 13:00,1,0,0,0,8.673,64.488,0.0,0.0,12.971,5.443,10.505,28.919
09/01/2025 14:00,1,0,0,0,18.515,67.936,34.532,71.897,22.12,2.411,16.506,41.037
09/01/2025 15:00,1,0,0,0,30.155,72.448,25.01,556.607,40.577,0.0,8.209,48.786
09/01/2025 16:00,1,0,0,0,15.942,64.852,29.87,0.0,34.407,0.027,16.983,51.417
09/01/2025 17:00,1,0,0,0,20.82,61.936,62.156,0.0,45.357,0.0,10.324,55.681
09/01/2025 18:00,1,0,0,0,9.21,76.996,65.805,415.733,25.547,0.0,10.364,35.911
09/01/2025 19:00,1,0,0,0,14.289,61.332,49.163,123.919,13.766,1.033,2.434,17.233
09/01/2025 20:00,1,0,0,0,24.422,70.789,89.589,70.685,12.286,0.197,23.74,36.223
09/01/2025 21:00,1,0,0,0,27.507,69.264,64.208,0.0,15.264,0.0,16.136,31.4
09/01/2025 22:00,1,0,0,0,21.848,63.657,54.346,149.673,14.818,0.488,18.01,33.316
09/01/2025 23:00,1,0,0,0,35.552,81.127,32.599,8.523,11.162,0.109,20.903,32.174
10/01/2025 00:00,1,0,0,0,8.732,61.961,38.087,9.044,10.075,0.0,21.973,32.048
10/01/2025 01:00,1,0,0,0,18.724,56.616,57.629,0.803,8.765,0.067,20.276,29.108
10/01/2025 02:00,1,0,0,0,20.19,59.025,61.103,4.692,10.526,0.035,15.27,25.831
10/01/2025 03:00,1,0,0,0,13.885,47.053,39.735,1.432,10.395,0.065,7.931,18.391
10/01/2025 04:00,1,0,0,0,13.857,65.539,31.926,0.6,10.512,0.037,23.434,33.983
10/01/2025 05:00,1,0,0,0,13.896,76.572,57.665,2.486,12.409,0.116,20.988,33.513
10/01/2025 06:00,1,0,0,0,9.484,70.895,28.176,6.774,11.731,0.058,14.013,25.802
10/01/2025 07:00,1,0,0,0,20.142,71.532,37.301,334.655,9.503,1.815,13.875,25.193
10/01/2025 08:00,1,0,0,0,12.584,67.554,31.907,424.545,20.416,2.93,9.772,33.118
10/01/2025 09:00,1,0,0,0,8.673,69.379,12.881,275.746,38.21,6.7,28.751,73.661
10/01/2025 10:00,1,0,0,0,2.412,82.113,80.538,1017.452,11.847,4.513,10.351,26.711
10/01/2025 11:00,1,0,0,0,25.814,66.748,41.079,898.946,28.735,5.1,20.658,54.493
10/01/2025 12:00,1,0,0,0,15.544,71.019,67.915,510.307,42.366,0.0,25.516,67.882
10/01/2025 13:00,1,0,0,0,25.798,78.306,53.621,432.029,34.368,2.906,16.726,54.0
10/01/2025 14:00,1,0,0,0,26.448,58.42,66.077,0.0,27.951,0.0,10.527,38.478
10/01/2025 15:00,1,0,0,0,17.958,66.671,77.591,685.033,31.349,1.054,20.216,52.619
10/01/2025 16:00,1,0,0,0,14.315,75.406,0.0,942.802,29.497,2.822,22.56,54.879
10/01/2025 17:00,1,0,0,0,10.327,67.197,17.145,614.735,18.758,4.448,16.685,39.891
10/01/2025 18:00,1,0,0,0,9.528,76.228,61.404,423.311,28.535,1.693,25.141,55.369
10/01/2025 19:00,1,0,0,0,20.287,67.123,48.009,0.0,15.148,1.016,21.902,38.066
10/01/2025 20:00,1,0,0,0,14.87,55.721,60.873,66.423,13.295,1.006,15.511,29.812
10/01/2025 21:00,1,0,0,0,36.117,71.454,27.729,89.302,16.983,2.138,12.771,31.892
10/01/2025 22:00,1,0,0,0,14.32,74.012,69.894,0.0,10.575,3.317,13.912,27.804
10/01/2025 23:00,1,0,0,0,0.0,68.96,38.619,5.507,10.688,0.023,23.87,34.581
11/01/2025 00:00,1,0,0,0,14.878,55.723,56.617,9.874,11.232,0.125,16.406,27.763
11/01/2025 01:00,1,0,0,0,26.589,67.712,63.814,3.74,11.084,0.099,17.327,28.51
11/01/2025 02:00,1,0,0,0,4.717,68.98,64.715,3.502,11.486,0.099,19.846,31.431
11/01/2025 03:00,1,0,0,0,21.753,69.251,24.141,6.416,11.694,0.181,16.296,28.171
11/01/2025 04:00,1,0,0,0,26.132,59.302,76.654,0.584,11.296,0.187,18.572,30.055
11/01/2025 05:00,1,0,0,0,24.897,70.345,71.264,9.678,11.28,0.0,0.0,11.28
11/01/2025 06:00,1,0,0,0,11.627,68.303,48.475,2.891,12.054,0.066,11.532,23.652
11/01/2025 07:00,1,0,0,0,19.512,73.511,80.719,0.0,19.037,0.0,17.63,36.667
11/01/2025 08:00,1,0,0,0,4.181,63.167,78.571,0.0,24.069,1.884,11.958,37.911
11/01/2025 09:00,1,0,0,0,15.517,67.605,51.884,591.375,1.03,4.478,18.333,23.841
11/01/2025 10:00,1,0,0,0,12.008,61.97,77.8,217.988,33.786,5.565,15.821,55.172
11/01/2025 11:00,1,0,0,0,7.764,71.994,45.684,852.284,19.375,4.466,17.03,40.871
11/01/2025 12:00,1,0,0,0,14.397,60.645,61.426,225.851,21.605,8.79,22.013,52.408
11/01/2025 13:00,1,0,0,0,1.57,58.335,37.369,564.272,33.658,0.0,10.703,44.361
11/01/2025 14:00,1,0,0,0,8.333,68.037,4.603,407.728,32.576,4.746,21.955,59.277
11/01/2025 15:00,1,0,0,0,14.029,63.888,11.126,331.482,27.624,3.541,23.862,55.027
11/01/2025 16:00,1,0,0,0,27.453,68.324,55.154,171.455,47.797,2.962,10.046,60.805
11/01/2025 17:00,1,0,0,0,15.052,69.383,51.152,0.0,19.657,5.341,16.746,41.744
11/01/2025 18:00,1,0,0,0,33.682,76.312,53.59,0.0,24.813,0.739,13.928,39.48
11/01/2025 19:00,1,0,0,0,24.692,70.819,67.707,29.434,16.096,1.466,11.161,28.723
11/01/2025 20:00,1,0,0,0,12.555,69.167,44.767,219.063,19.668,2.433,12.466,34.567
11/01/2025 21:00,1,0,0,0,22.498,69.416,73.231,0.0,10.743,3.158,12.697,26.598
11/01/2025 22:00,1,0,0,0,36.375,53.746,27.038,115.264,9.421,2.243,22.749,34.413
11/01/2025 23:00,1,0,0,0,6.147,67.846,74.838,13.567,11.792,0.0,14.502,26.294
12/01/2025 00:00,1,0,0,0,21.169,70.951,61.125,0.725,10.678,0.004,22.953,33.635
12/01/2025 01:00,1,0,0,0,0.0,57.418,67.729,5.141,10.851,0.0,12.352,23.203
12/01/2025 02:00,1,0,0,0,32.745,62.14,44.344,3.092,11.049,0.118,9.051,20.218
12/01/2025 03:00,1,0,0,0,11.809,64.473,63.381,6.774,10.663,0.072,11.042,21.777
12/01/2025 04:00,1,0,0,0,25.409,65.649,25.328,2.33,9.596,0.088,16.748,26.432
12/01/2025 05:00,1,0,0,0,21.101,61.728,26.092,4.606,10.191,0.024,21.967,32.182
12/01/2025 06:00,1,0,0,0,25.344,77.636,45.551,0.0,10.641,0.0,15.233,25.874
